timestamp,user_id,asset_id,event_type,anomaly_score,off_hours,failed_logins_24h,geo_distance_km,proc_injection_flag,label
2025-10-21T23:28:33,1026,2039,registry,0.11,0,0,81.9,0,0
2025-10-22T00:13:33,1016,2044,registry,0.542,0,0,214.8,0,1
2025-10-22T00:58:33,1008,2095,login,0.211,0,4,231.1,0,0
2025-10-22T01:43:33,1032,2061,login,0.411,0,4,69.8,0,0
2025-10-22T02:28:33,1019,2092,network,0.252,0,1,35.5,0,1
2025-10-22T03:13:33,1012,2057,process,0.241,0,0,42.2,1,0
2025-10-22T03:58:33,1027,2066,login,0.014,0,4,30.9,0,1
2025-10-22T04:43:33,1047,2055,network,0.283,0,0,157.5,0,0
2025-10-22T05:28:33,1028,2039,process,0.583,0,1,78.3,0,0
2025-10-22T06:13:33,1012,2097,registry,0.204,1,0,107.8,0,0
2025-10-22T06:58:33,1045,2039,login,0.008,1,2,259.0,0,1
2025-10-22T07:43:33,1034,2090,process,0.437,1,1,4.1,0,0
2025-10-22T08:28:33,1005,2076,process,0.842,1,0,141.2,0,1
2025-10-22T09:13:33,1017,2032,file,0.138,0,0,94.2,0,0
2025-10-22T09:58:33,1004,2005,process,0.152,0,0,134.1,0,0
2025-10-22T10:43:33,1046,2087,network,0.307,0,0,81.9,0,0
2025-10-22T11:28:33,1024,2018,login,0.152,1,3,72.6,0,0
2025-10-22T12:13:33,1001,2079,file,0.288,1,1,39.8,0,0
2025-10-22T12:58:33,1009,2039,process,0.288,0,0,218.8,0,0
2025-10-22T13:43:33,1029,2091,login,0.182,0,1,553.6,0,0
2025-10-22T14:28:33,1049,2096,network,0.122,0,0,141.8,0,0
2025-10-22T15:13:33,1044,2058,login,0.205,1,2,58.1,0,0
2025-10-22T15:58:33,1004,2058,login,0.416,0,4,89.0,0,0
2025-10-22T16:43:33,1032,2047,file,0.043,0,0,79.2,0,0
2025-10-22T17:28:33,1000,2040,process,0.506,0,1,157.7,0,0
2025-10-22T18:13:33,1017,2012,network,0.433,0,0,60.0,0,0
2025-10-22T18:58:33,1031,2044,login,0.426,1,2,10.3,0,0
2025-10-22T19:43:33,1046,2088,file,0.537,0,1,68.6,0,0
2025-10-22T20:28:33,1048,2052,login,0.135,1,2,1202.5,0,0
2025-10-22T21:13:33,1010,2041,process,0.234,0,0,10.0,0,0
2025-10-22T21:58:33,1020,2099,registry,0.282,1,1,23.1,0,1
2025-10-22T22:43:33,1025,2062,file,0.18,1,0,204.7,0,0
2025-10-22T23:28:33,1024,2026,process,0.51,0,1,116.3,1,0
2025-10-23T00:13:33,1021,2037,login,0.06,0,1,828.5,0,0
2025-10-23T00:58:33,1026,2059,file,0.564,1,1,159.3,0,0
2025-10-23T01:43:33,1048,2006,process,0.35,0,1,35.4,1,0
2025-10-23T02:28:33,1012,2004,file,0.388,1,0,21.2,0,1
2025-10-23T03:13:33,1032,2044,file,0.121,1,0,32.5,0,0
2025-10-23T03:58:33,1033,2057,login,0.409,1,4,566.9,0,1
2025-10-23T04:43:33,1040,2030,login,0.176,0,3,179.3,0,0
2025-10-23T05:28:33,1034,2022,network,0.518,0,0,112.7,0,1
2025-10-23T06:13:33,1000,2041,login,0.159,0,0,324.2,0,1
2025-10-23T06:58:33,1020,2009,login,0.274,0,3,76.0,0,0
2025-10-23T07:43:33,1047,2031,registry,0.082,1,0,243.0,0,0
2025-10-23T08:28:33,1005,2052,network,0.068,1,2,85.8,0,0
2025-10-23T09:13:33,1027,2029,file,0.258,0,1,97.2,0,1
2025-10-23T09:58:33,1016,2038,network,0.124,1,1,32.0,0,0
2025-10-23T10:43:33,1004,2030,network,0.064,0,0,50.6,0,0
2025-10-23T11:28:33,1030,2081,login,0.442,0,3,1291.2,0,0
2025-10-23T12:13:33,1004,2099,login,0.473,1,3,328.4,0,0
2025-10-23T12:58:33,1037,2001,login,0.313,1,4,1164.1,0,1
2025-10-23T13:43:33,1002,2077,process,0.456,0,0,41.8,0,1
2025-10-23T14:28:33,1022,2076,file,0.401,1,1,155.5,0,0
2025-10-23T15:13:33,1036,2092,process,0.435,0,0,70.7,0,0
2025-10-23T15:58:33,1036,2011,process,0.247,0,0,128.5,0,0
2025-10-23T16:43:33,1009,2038,process,0.56,0,0,45.2,1,1
2025-10-23T17:28:33,1009,2065,login,0.31,1,4,541.4,0,1
2025-10-23T18:13:33,1018,2095,process,0.159,0,0,93.4,0,0
2025-10-23T18:58:33,1016,2012,login,0.339,0,2,290.7,0,0
2025-10-23T19:43:33,1020,2045,login,0.258,0,2,260.8,0,1
2025-10-23T20:28:33,1013,2026,login,0.366,1,1,550.4,0,0
2025-10-23T21:13:33,1008,2016,process,0.287,0,0,179.3,0,0
2025-10-23T21:58:33,1045,2094,file,0.146,0,0,15.4,0,0
2025-10-23T22:43:33,1000,2097,login,0.055,0,0,959.6,0,0
2025-10-23T23:28:33,1044,2059,login,0.339,0,2,185.4,0,0
2025-10-24T00:13:33,1012,2063,network,0.189,1,0,265.4,0,1
2025-10-24T00:58:33,1003,2087,login,0.217,0,0,682.4,0,0
2025-10-24T01:43:33,1000,2034,file,0.264,1,0,7.2,0,0
2025-10-24T02:28:33,1048,2069,process,0.419,0,0,64.7,1,0
2025-10-24T03:13:33,1039,2082,process,0.366,1,1,103.7,0,1
2025-10-24T03:58:33,1031,2029,network,0.126,0,1,42.6,0,0
2025-10-24T04:43:33,1033,2070,login,0.401,0,2,871.1,0,0
2025-10-24T05:28:33,1027,2073,network,0.212,0,1,134.8,0,0
2025-10-24T06:13:33,1030,2095,process,0.133,1,0,248.7,0,1
2025-10-24T06:58:33,1007,2097,file,0.423,1,1,47.3,0,0
2025-10-24T07:43:33,1038,2062,login,0.211,0,2,559.1,0,0
2025-10-24T08:28:33,1025,2027,process,0.36,1,0,119.7,0,0
2025-10-24T09:13:33,1033,2059,network,0.398,0,1,27.9,0,0
2025-10-24T09:58:33,1002,2078,login,0.474,0,3,555.9,0,1
2025-10-24T10:43:33,1049,2093,process,0.366,0,0,126.5,0,0
2025-10-24T11:28:33,1011,2036,network,0.355,0,0,45.4,0,0
2025-10-24T12:13:33,1000,2092,file,0.094,1,0,3.4,0,0
2025-10-24T12:58:33,1043,2021,login,0.14,0,2,708.7,0,0
2025-10-24T13:43:33,1004,2067,file,0.11,0,0,28.2,0,0
2025-10-24T14:28:33,1029,2019,registry,0.55,0,0,149.3,0,1
2025-10-24T15:13:33,1029,2095,file,0.287,0,0,30.4,0,0
2025-10-24T15:58:33,1016,2099,login,0.076,0,2,503.7,0,0
2025-10-24T16:43:33,1047,2067,network,0.783,0,0,72.5,0,1
2025-10-24T17:28:33,1046,2090,login,0.347,0,0,424.3,0,0
2025-10-24T18:13:33,1022,2063,registry,0.273,0,0,137.3,0,0
2025-10-24T18:58:33,1014,2016,process,0.359,0,2,145.7,0,1
2025-10-24T19:43:33,1036,2011,login,0.145,0,2,2391.0,0,1
2025-10-24T20:28:33,1020,2021,network,0.193,0,0,40.6,0,0
2025-10-24T21:13:33,1013,2016,login,0.216,0,3,1983.9,0,1
2025-10-24T21:58:33,1001,2009,registry,0.363,0,0,182.0,0,0
2025-10-24T22:43:33,1010,2064,registry,0.46,0,0,172.9,0,0
2025-10-24T23:28:33,1038,2021,network,0.55,0,0,116.2,0,0
2025-10-25T00:13:33,1037,2089,login,0.389,0,1,797.6,0,1
2025-10-25T00:58:33,1033,2081,network,0.093,0,0,55.4,0,0
2025-10-25T01:43:33,1037,2049,login,0.421,0,3,628.3,0,0
2025-10-25T02:28:33,1049,2013,login,0.035,0,1,516.1,0,1
2025-10-25T03:13:33,1033,2063,file,0.128,1,0,29.7,0,0
2025-10-25T03:58:33,1017,2046,login,0.263,0,2,1281.1,0,0
2025-10-25T04:43:33,1029,2028,process,0.297,0,0,162.1,0,0
2025-10-25T05:28:33,1014,2075,registry,0.198,1,0,187.6,0,0
2025-10-25T06:13:33,1026,2035,login,0.337,0,2,819.1,0,0
2025-10-25T06:58:33,1033,2098,login,0.506,1,0,116.3,0,0
2025-10-25T07:43:33,1037,2051,registry,0.113,0,0,10.4,0,0
2025-10-25T08:28:33,1032,2075,login,0.202,1,3,470.8,0,0
2025-10-25T09:13:33,1023,2006,file,0.289,0,0,144.4,0,0
2025-10-25T09:58:33,1014,2028,registry,0.28,0,0,162.9,0,0
2025-10-25T10:43:33,1029,2010,registry,0.294,1,1,39.2,0,0
2025-10-25T11:28:33,1041,2032,network,0.088,0,1,30.7,0,0
2025-10-25T12:13:33,1016,2005,login,0.011,0,4,713.2,0,0
2025-10-25T12:58:33,1004,2078,login,0.394,1,1,483.2,0,1
2025-10-25T13:43:33,1028,2031,file,0.313,0,0,33.8,0,1
2025-10-25T14:28:33,1003,2050,file,0.178,0,1,145.2,0,0
2025-10-25T15:13:33,1009,2074,process,0.513,0,0,18.5,0,0
2025-10-25T15:58:33,1016,2057,login,0.406,0,2,533.9,0,0
2025-10-25T16:43:33,1009,2086,login,0.09,1,3,149.9,0,0
2025-10-25T17:28:33,1016,2025,login,0.238,1,3,1178.4,0,1
2025-10-25T18:13:33,1019,2097,network,0.451,0,0,60.8,0,0
2025-10-25T18:58:33,1023,2045,process,0.42,0,0,104.3,0,0
2025-10-25T19:43:33,1004,2097,registry,0.141,0,0,104.3,0,1
2025-10-25T20:28:33,1033,2028,network,0.571,0,0,140.0,0,0
2025-10-25T21:13:33,1005,2003,login,0.287,1,3,616.2,0,0
2025-10-25T21:58:33,1001,2080,network,0.214,0,0,232.7,0,0
2025-10-25T22:43:33,1012,2098,process,0.638,0,0,241.9,0,0
2025-10-25T23:28:33,1042,2012,network,0.469,1,0,2.1,0,0
2025-10-26T00:13:33,1042,2038,network,0.334,1,1,29.4,0,1
2025-10-26T00:58:33,1047,2014,file,0.184,0,1,128.5,0,0
2025-10-26T01:43:33,1010,2028,file,0.343,0,1,67.1,0,0
2025-10-26T02:28:33,1046,2028,login,0.109,0,3,280.6,0,1
2025-10-26T03:13:33,1022,2074,login,0.33,1,0,567.7,0,0
2025-10-26T03:58:33,1015,2031,network,0.143,0,0,78.3,0,0
2025-10-26T04:43:33,1030,2001,login,0.294,0,1,20.8,0,0
2025-10-26T05:28:33,1010,2046,login,0.436,0,3,991.8,0,0
2025-10-26T06:13:33,1015,2077,login,0.515,0,1,1459.3,0,0
2025-10-26T06:58:33,1007,2083,network,0.334,0,0,78.9,0,1
2025-10-26T07:43:33,1003,2021,login,0.346,1,2,440.4,0,0
2025-10-26T08:28:33,1039,2074,network,0.42,1,0,146.0,0,0
2025-10-26T09:13:33,1003,2026,registry,0.346,1,4,133.4,0,0
2025-10-26T09:58:33,1024,2066,login,0.444,0,6,312.0,0,1
2025-10-26T10:43:33,1002,2080,login,0.44,1,2,921.6,0,0
2025-10-26T11:28:33,1031,2055,login,0.143,1,2,256.6,0,1
2025-10-26T12:13:33,1002,2091,file,0.146,0,0,2.1,0,0
2025-10-26T12:58:33,1026,2092,login,0.083,0,1,245.7,0,1
2025-10-26T13:43:33,1028,2020,process,0.317,0,1,57.9,0,1
2025-10-26T14:28:33,1031,2046,login,0.518,1,3,531.3,0,1
2025-10-26T15:13:33,1049,2079,file,0.349,0,0,62.5,0,0
2025-10-26T15:58:33,1018,2058,process,0.508,1,0,33.2,0,0
2025-10-26T16:43:33,1020,2083,file,0.116,0,0,84.9,0,0
2025-10-26T17:28:33,1004,2005,registry,0.407,1,0,13.2,0,0
2025-10-26T18:13:33,1017,2018,login,0.191,0,2,734.4,0,1
2025-10-26T18:58:33,1027,2056,file,0.421,1,1,6.7,0,0
2025-10-26T19:43:33,1041,2068,login,0.143,0,3,262.3,0,0
2025-10-26T20:28:33,1021,2002,file,0.113,1,0,40.7,0,0
2025-10-26T21:13:33,1020,2000,network,0.463,0,0,11.1,0,0
2025-10-26T21:58:33,1005,2057,file,0.405,0,0,123.1,0,0
2025-10-26T22:43:33,1000,2037,login,0.077,0,1,60.8,0,0
2025-10-26T23:28:33,1004,2014,login,0.203,0,1,77.5,0,1
2025-10-27T00:13:33,1040,2033,process,0.159,0,1,223.0,0,0
2025-10-27T00:58:33,1011,2060,process,0.435,0,1,46.5,0,1
2025-10-27T01:43:33,1025,2034,login,0.207,1,0,1090.2,0,0
2025-10-27T02:28:33,1045,2063,process,0.324,0,1,176.2,0,1
2025-10-27T03:13:33,1033,2024,login,0.44,0,1,82.0,0,0
2025-10-27T03:58:33,1048,2023,process,0.159,0,0,314.6,0,0
2025-10-27T04:43:33,1013,2011,file,0.063,0,0,174.2,0,0
2025-10-27T05:28:33,1025,2017,process,0.454,1,0,188.5,0,0
2025-10-27T06:13:33,1044,2014,login,0.032,0,3,297.8,0,0
2025-10-27T06:58:33,1026,2079,process,0.205,1,1,75.2,0,1
2025-10-27T07:43:33,1008,2026,login,0.311,0,3,1262.6,0,0
2025-10-27T08:28:33,1025,2071,registry,0.056,0,0,19.8,0,0
2025-10-27T09:13:33,1046,2059,login,0.3,1,1,1001.1,0,0
2025-10-27T09:58:33,1021,2045,network,0.404,0,0,50.1,0,0
2025-10-27T10:43:33,1046,2088,registry,0.327,0,0,10.4,0,0
2025-10-27T11:28:33,1029,2016,file,0.193,0,1,134.1,0,1
2025-10-27T12:13:33,1042,2092,network,0.158,1,0,126.6,0,0
2025-10-27T12:58:33,1047,2052,file,0.397,0,1,145.3,0,0
2025-10-27T13:43:33,1016,2007,registry,0.241,0,0,107.7,0,0
2025-10-27T14:28:33,1025,2078,network,0.203,0,2,55.2,0,1
2025-10-27T15:13:33,1035,2026,network,0.321,0,0,64.3,0,0
2025-10-27T15:58:33,1000,2045,network,0.207,1,0,107.3,0,0
2025-10-27T16:43:33,1007,2049,process,0.15,0,1,31.9,0,0
2025-10-27T17:28:33,1048,2070,network,0.535,0,0,54.5,0,1
2025-10-27T18:13:33,1034,2002,process,0.612,1,0,68.5,0,0
2025-10-27T18:58:33,1014,2092,login,0.614,0,1,1272.7,0,0
2025-10-27T19:43:33,1046,2063,login,0.187,0,0,1308.2,0,1
2025-10-27T20:28:33,1021,2043,login,0.642,0,3,1108.1,0,0
2025-10-27T21:13:33,1013,2052,login,0.385,0,1,1792.7,0,0
2025-10-27T21:58:33,1025,2023,login,0.104,0,5,296.9,0,0
2025-10-27T22:43:33,1027,2059,network,0.458,0,0,23.1,0,0
2025-10-27T23:28:33,1022,2002,login,0.658,0,4,360.7,0,0
2025-10-28T00:13:33,1013,2019,file,0.543,0,0,182.7,0,1
2025-10-28T00:58:33,1023,2045,login,0.364,0,5,505.4,0,1
2025-10-28T01:43:33,1001,2014,login,0.208,0,6,685.3,0,1
2025-10-28T02:28:33,1044,2024,network,0.493,0,0,38.9,0,0
2025-10-28T03:13:33,1025,2093,network,0.052,1,0,67.3,0,0
2025-10-28T03:58:33,1013,2077,login,0.152,0,1,730.1,0,0
2025-10-28T04:43:33,1006,2070,file,0.107,1,1,178.2,0,0
2025-10-28T05:28:33,1002,2016,file,0.222,0,0,8.8,0,0
2025-10-28T06:13:33,1046,2083,login,0.373,1,3,799.1,0,0
2025-10-28T06:58:33,1022,2099,login,0.247,1,2,583.5,0,0
2025-10-28T07:43:33,1045,2008,registry,0.115,0,0,37.6,0,0
2025-10-28T08:28:33,1042,2037,network,0.067,0,0,102.6,0,1
2025-10-28T09:13:33,1046,2047,process,0.368,0,0,191.1,0,0
2025-10-28T09:58:33,1044,2059,file,0.32,0,2,135.5,0,0
2025-10-28T10:43:33,1017,2062,login,0.177,0,0,140.0,0,0
2025-10-28T11:28:33,1037,2085,process,0.487,1,1,71.8,0,0
2025-10-28T12:13:33,1034,2001,login,0.082,0,3,568.4,0,0
2025-10-28T12:58:33,1014,2087,file,0.634,0,0,0.4,0,0
2025-10-28T13:43:33,1024,2071,network,0.575,0,1,198.7,0,0
2025-10-28T14:28:33,1036,2010,network,0.243,0,0,47.5,0,0
2025-10-28T15:13:33,1027,2063,login,0.355,1,2,702.5,0,1
2025-10-28T15:58:33,1009,2076,login,0.294,1,5,1208.6,0,0
2025-10-28T16:43:33,1038,2080,process,0.388,0,1,212.3,0,0
2025-10-28T17:28:33,1016,2071,network,0.183,0,0,129.1,0,0
2025-10-28T18:13:33,1038,2020,process,0.206,0,0,56.6,0,0
2025-10-28T18:58:33,1021,2017,login,0.289,1,3,405.3,0,1
2025-10-28T19:43:33,1025,2093,file,0.129,0,1,3.4,0,0
2025-10-28T20:28:33,1043,2063,login,0.29,0,3,326.8,0,0
2025-10-28T21:13:33,1024,2081,registry,0.323,1,0,94.3,0,0
2025-10-28T21:58:33,1016,2094,login,0.308,0,0,73.8,0,1
2025-10-28T22:43:33,1012,2037,network,0.156,1,1,71.6,0,0
2025-10-28T23:28:33,1019,2031,login,0.432,0,3,93.4,0,1
2025-10-29T00:13:33,1024,2010,registry,0.36,1,0,143.2,0,0
2025-10-29T00:58:33,1003,2044,process,0.291,0,0,73.4,1,1
2025-10-29T01:43:33,1009,2088,login,0.168,0,1,577.5,0,1
2025-10-29T02:28:33,1002,2032,login,0.518,0,2,442.2,0,1
2025-10-29T03:13:33,1040,2040,login,0.256,1,3,561.6,0,0
2025-10-29T03:58:33,1044,2007,login,0.256,0,3,476.9,0,0
2025-10-29T04:43:33,1017,2010,registry,0.026,0,0,79.9,0,0
2025-10-29T05:28:33,1046,2085,process,0.515,0,1,150.6,0,0
2025-10-29T06:13:33,1035,2050,file,0.569,0,1,38.9,0,0
2025-10-29T06:58:33,1046,2087,network,0.236,0,0,41.5,0,1
2025-10-29T07:43:33,1021,2040,network,0.047,1,0,16.4,0,0
2025-10-29T08:28:33,1033,2016,login,0.202,0,4,700.9,0,0
2025-10-29T09:13:33,1046,2075,login,0.33,0,0,81.6,0,0
2025-10-29T09:58:33,1007,2045,file,0.34,0,0,62.7,0,0
2025-10-29T10:43:33,1039,2031,registry,0.292,0,0,196.1,0,1
2025-10-29T11:28:33,1048,2078,login,0.11,0,6,106.3,0,1
2025-10-29T12:13:33,1043,2079,login,0.432,0,2,338.5,0,1
2025-10-29T12:58:33,1018,2053,process,0.293,0,0,152.1,0,0
2025-10-29T13:43:33,1041,2085,registry,0.07,0,1,109.3,0,0
2025-10-29T14:28:33,1040,2091,login,0.324,1,1,532.7,0,0
2025-10-29T15:13:33,1036,2019,process,0.239,0,0,73.7,0,0
2025-10-29T15:58:33,1005,2032,file,0.157,0,1,63.7,0,0
2025-10-29T16:43:33,1025,2073,login,0.129,1,2,177.2,0,0
2025-10-29T17:28:33,1033,2039,login,0.126,1,2,631.2,0,1
2025-10-29T18:13:33,1044,2031,network,0.21,0,0,136.5,0,0
2025-10-29T18:58:33,1005,2096,registry,0.177,0,0,162.6,0,0
2025-10-29T19:43:33,1036,2001,login,0.091,1,3,892.8,0,1
